"FUND_CENTER_KEY","FUND_CENTER_ID","FUND_CENTER_NAME","FUND_CENTER_ID_LEVEL1","FUND_CENTER_NAME_LEVEL1","FUND_CENTER_ID_LEVEL2","FUND_CENTER_NAME_LEVEL2","FUND_CENTER_ID_LEVEL3","FUND_CENTER_NAME_LEVEL3","FUND_CENTER_ID_LEVEL4","FUND_CENTER_NAME_LEVEL4","FUND_CENTER_ID_LEVEL5","FUND_CENTER_NAME_LEVEL5","FUND_CENTER_ID_LEVEL6","FUND_CENTER_NAME_LEVEL6","FUND_CENTER_ID_LEVEL7","FUND_CENTER_NAME_LEVEL7","FUND_CENTER_ID_LEVEL8","FUND_CENTER_NAME_LEVEL8","FUND_CENTER_ID_LEVEL9","FUND_CENTER_NAME_LEVEL9","FUND_CENTER_ID_LEVEL10","FUND_CENTER_NAME_LEVEL10","WAREHOUSE_LOAD_DATE"
"100023","100023","COUNCIL ON PRIMARY & SECONDAY EDUCATION","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100023","COUNCIL ON PRIMARY & SECONDAY EDUCATION","","","","","","","","","","","","",28-OCT-24
"101259","101259","GO-INACTIVE P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101259","GO-INACTIVE P876000","","","","","","","","","","",28-OCT-24
"101538","101538","GO-BUSINESS DEV P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101538","GO-BUSINESS DEV P876000","","","","","","","","","","",28-OCT-24
"102120","102120","GNO-COMPARATIVE MEDIA STUDIES P093800","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100089","COMPARATIVE MEDIA STUDIES","102120","GNO-COMPARATIVE MEDIA STUDIES P093800","","","","","","","","","","",28-OCT-24
"100458","100458","PROGRAM IN ART CULTURE & TECHNOLOGY","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100458","PROGRAM IN ART CULTURE & TECHNOLOGY","","","","","","","","","","","","",28-OCT-24
"205600","205600","PI - INSTITUTE FOR SOLDIER NANOTECH","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100548","INSTITUTE FOR SOLDIER NANOTECH P417000","205600","PI - INSTITUTE FOR SOLDIER NANOTECH","","","","","","","","","","",28-OCT-24
"100660","100660","GLOBAL EDUCATION OFFICE P446610","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100654","MIT CAREERS OFFICE","100660","GLOBAL EDUCATION OFFICE P446610","","","","","","","","","","",28-OCT-24
"400306","400306","DH-LFEE P320000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100139","LAB FOR ENERGY AND THE ENVIRONMENT","400306","DH-LFEE P320000","","","","","","","","","","",28-OCT-24
"100552","100552","SIMONS CENTER FOR THE SOCIAL BRAIN","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100552","SIMONS CENTER FOR THE SOCIAL BRAIN","","","","","","","","","","","","",28-OCT-24
"205819","205819","LLOYD /SETH CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205819","LLOYD /SETH CMI P400900","","","","","","","","","","",28-OCT-24
"221620","221620","PI - SCSB P154501","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100552","SIMONS CENTER FOR THE SOCIAL BRAIN","221620","PI - SCSB P154501","","","","","","","","","","",28-OCT-24
"100057","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","","","","","","","","","","","","",28-OCT-24
"102109","102109","GNO-MATH P154000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100111","MATHEMATICS","102109","GNO-MATH P154000","","","","","","","","","","",28-OCT-24
"102154","102154","GNO-MAGNET LAB      P265000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100142","FRANCIS BITTER MAGNET LABORATORY","102154","GNO-MAGNET LAB      P265000","","","","","","","","","","",28-OCT-24
"400786","400786","DH-MIT NEWS P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","400297","DH-TECHNOLOGY REVIEW P876000","400786","DH-MIT NEWS P876000","","","","","","","","","","",28-OCT-24
"207790","207790","PI - OFFICE OF MINORITY EDUCATION","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100659","OFFICE OF MINORITY EDUCATION  P441100","207790","PI - OFFICE OF MINORITY EDUCATION","","","","","","","","","","",28-OCT-24
"100723","100723","REGISTRAR ALL","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","100723","REGISTRAR ALL","","","","","","","","","","","","",28-OCT-24
"103407","103407","GO - MITX P401803","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100633","MITX  MIT ON-LINE LEARNING P401803","103407","GO - MITX P401803","","","","","","","","","","",28-OCT-24
"101850","101850","GO-SLOAN SCHOOL OF MANAGEMENT P121000","100000","PRESIDENT","100001","PROVOST AREA","100014","MANAGEMENT","100098","SLOAN SCHOOL OF MANAGEMENT","101850","GO-SLOAN SCHOOL OF MANAGEMENT P121000","","","","","","","","","","",28-OCT-24
"100724","100724","Research Administration Systems P391010","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100232","VPR Research Administration","100724","Research Administration Systems P391010","","","","","","","","","","",28-OCT-24
"101462","101462","GO-DSL HQ","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100620","DEAN FOR STUDENT LIFE HQ","101462","GO-DSL HQ","","","","","","","","","","",28-OCT-24
"100166","100166","DEAN OF THE GRADUATE SCHOOL","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100020","GRADUATE SCHOOL OFFICE","100166","DEAN OF THE GRADUATE SCHOOL","","","","","","","","","","",28-OCT-24
"100725","100725","Research Administrative Support P391020","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100232","VPR Research Administration","100725","Research Administrative Support P391020","","","","","","","","","","",28-OCT-24
"400136","400136","DH-CTR ADVANCED EDU STUDIES P405100","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100132","CENTER FOR ADVANCED EDUCATIONAL SERVICES","400136","DH-CTR ADVANCED EDU STUDIES P405100","","","","","","","","","","",28-OCT-24
"400788","400788","DH-CENTER FOR REAL ESTATE P033000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100050","CENTER FOR REAL ESTATE","400788","DH-CENTER FOR REAL ESTATE P033000","","","","","","","","","","",28-OCT-24
"400029","400029","DH-SCH HUMANITIES & SOC SCI P090000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100095","DEAN/SCHOOL OF HUMANITIES & SOCIAL SCI","400029","DH-SCH HUMANITIES & SOC SCI P090000","","","","","","","","","","",28-OCT-24
"209300","209300","PI - MAGNET LAB - PSFC P243021","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100145","PLASMA SCIENCE & FUSION CENTER P243000","209300","PI - MAGNET LAB - PSFC P243021","","","","","","","","","","",28-OCT-24
"208500","208500","PI - SKOLKOVO P401802","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100551","SKOLKOVO P401802","208500","PI - SKOLKOVO P401802","","","","","","","","","","",28-OCT-24
"100770","100770","DEAN COLLEGE OF COMPUTING","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100770","DEAN COLLEGE OF COMPUTING","","","","","","","","","","","","",28-OCT-24
"103280","103280","GO - MIT-AMAZON SCIENCE HUB P065014","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100775","MIT-AMAZON SCIENCE HUB","103280","GO - MIT-AMAZON SCIENCE HUB P065014","","","","","","","","","","",28-OCT-24
"206946","206946","ROOS /DANIEL CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","206946","ROOS /DANIEL CMI P400900","","","","","","","","","","",28-OCT-24
"101309","101309","GO-LAB FOR ELECMAG & ELECTRO SYS P069300","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100067","LAB FOR ELECTROMAGNETIC & ELECTRONIC SYS","101309","GO-LAB FOR ELECMAG & ELECTRO SYS P069300","","","","","","","","","","",28-OCT-24
"100616","100616","BATES LINEAR ACCELERATOR CENTER","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100616","BATES LINEAR ACCELERATOR CENTER","","","","","","","","","","","","",28-OCT-24
"101139","101139","GO-INSTITUTE FOR DATA, SYSTEMS & SOCIETY","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100605","INSTITTUE FOR DATA, SYSTEMS & SOCIETY","101139","GO-INSTITUTE FOR DATA, SYSTEMS & SOCIETY","","","","","","","","","","",28-OCT-24
"100167","100167","WOODS HOLE OCEANOGRAPHIC INSTITUTE","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100020","GRADUATE SCHOOL OFFICE","100167","WOODS HOLE OCEANOGRAPHIC INSTITUTE","","","","","","","","","","",28-OCT-24
"101247","101247","GO-CTR FOR TRANS & LOGISTICS P069500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100069","CENTER FOR TRANSPORTATION & LOGISTICS","101247","GO-CTR FOR TRANS & LOGISTICS P069500","","","","","","","","","","",28-OCT-24
"100058","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","","","","","","","","","","","","",28-OCT-24
"400074","400074","DH-MALAYSIAN RESERVE BIOLOGY P151053","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100108","BIOLOGY","400074","DH-MALAYSIAN RESERVE BIOLOGY P151053","","","","","","","","","","",28-OCT-24
"202337","202337","HARDT /DAVID E MECHENG P065004","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","202337","HARDT /DAVID E MECHENG P065004","","","","","","","","",28-OCT-24
"202616","202616","LEUNG /CHRISTOPHER K CEE P063000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","202267","PI-CIVIL ENVIRONMENTAL ENGINEER P063000","202616","LEUNG /CHRISTOPHER K CEE P063000","","","","","","","","",28-OCT-24
"202832","202832","AMARASINGHE /SAMAN P EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","202832","AMARASINGHE /SAMAN P EECS P064000","","","","","","","","",28-OCT-24
"203309","203309","WILLSKY /ALAN EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","203309","WILLSKY /ALAN EECS P064000","","","","","","","","",28-OCT-24
"204650","204650","ATTANUCCI /JOHN P CTL P069500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100069","CENTER FOR TRANSPORTATION & LOGISTICS","202690","PI-CTR FOR TRANS & LOGISTICS P069500","204650","ATTANUCCI /JOHN P CTL P069500","","","","","","","","",28-OCT-24
"205451","205451","JAILLET /PATRICK CTL P069500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100069","CENTER FOR TRANSPORTATION & LOGISTICS","202690","PI-CTR FOR TRANS & LOGISTICS P069500","205451","JAILLET /PATRICK CTL P069500","","","","","","","","",28-OCT-24
"205514","205514","BUEHLER /MARKUS J CEE P063000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","202267","PI-CIVIL ENVIRONMENTAL ENGINEER P063000","205514","BUEHLER /MARKUS J CEE P063000","","","","","","","","",28-OCT-24
"205994","205994","COLLINS /MICHAEL EECS P069400","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","205994","COLLINS /MICHAEL EECS P069400","","","","","","","","",28-OCT-24
"207332","207332","FLOWERS /WOODIE C MECHENG P065002","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","207332","FLOWERS /WOODIE C MECHENG P065002","","","","","","","","",28-OCT-24
"207488","207488","BUONASSISI /TONIO MECHENG P065004","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","207488","BUONASSISI /TONIO MECHENG P065004","","","","","","","","",28-OCT-24
"221318","221318","YANG /MARIA KACST IBK MECHE P065013","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","221318","YANG /MARIA KACST IBK MECHE P065013","","","","","","","","",28-OCT-24
"208241","208241","RUTLEDGE /GREGORY KFUPM P065003","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","208241","RUTLEDGE /GREGORY KFUPM P065003","","","","","","","","",28-OCT-24
"221750","221750","SAPSIS /THEMIS MECHENG P065013","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","221750","SAPSIS /THEMIS MECHENG P065013","","","","","","","","",28-OCT-24
"206531","206531","DINCA /MIRCEA MECHENG P065013","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","206531","DINCA /MIRCEA MECHENG P065013","","","","","","","","",28-OCT-24
"208847","208847","CUMMINGS /CHRISTOPHER KFUPM P065003","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","208847","CUMMINGS /CHRISTOPHER KFUPM P065003","","","","","","","","",28-OCT-24
"401408","401408","DH - PI 1.83S P061500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100579","PROFESSIONAL EDUCATION PROGRAMS P061800","400854","DH-PROF EDUCATION PROGRAMS P061800","401408","DH - PI 1.83S P061500","","","","","","","","",28-OCT-24
"221363","221363","AGRAWAL /PULKIT EECS-CSAIL P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","221363","AGRAWAL /PULKIT EECS-CSAIL P064000","","","","","","","","",28-OCT-24
"200781","200781","LIVNEH /MOSHE CEE P063000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","202267","PI-CIVIL ENVIRONMENTAL ENGINEER P063000","200781","LIVNEH /MOSHE CEE P063000","","","","","","","","",28-OCT-24
"201537","201537","SUDAN /MADHU EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","201537","SUDAN /MADHU EECS P064000","","","","","","","","",28-OCT-24
"202275","202275","MOAVENZADEH /FRED CEE P063000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","202267","PI-CIVIL ENVIRONMENTAL ENGINEER P063000","202275","MOAVENZADEH /FRED CEE P063000","","","","","","","","",28-OCT-24
"202338","202338","ARMSTRONG /ROBERT C LMP  P069700","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","202338","ARMSTRONG /ROBERT C LMP  P069700","","","","","","","","",28-OCT-24
"202617","202617","MARKS /DAVID H CEE P063000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","202267","PI-CIVIL ENVIRONMENTAL ENGINEER P063000","202617","MARKS /DAVID H CEE P063000","","","","","","","","",28-OCT-24
"202833","202833","ARVIND / EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","202833","ARVIND / EECS P064000","","","","","","","","",28-OCT-24
"203292","203292","SCHUSTER /EDMUND W CTL P069500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100069","CENTER FOR TRANSPORTATION & LOGISTICS","202690","PI-CTR FOR TRANS & LOGISTICS P069500","203292","SCHUSTER /EDMUND W CTL P069500","","","","","","","","",28-OCT-24
"204651","204651","BLANCO /EDGAR CTL P069500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100069","CENTER FOR TRANSPORTATION & LOGISTICS","202690","PI-CTR FOR TRANS & LOGISTICS P069500","204651","BLANCO /EDGAR CTL P069500","","","","","","","","",28-OCT-24
"205995","205995","KATABI /DINA EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","205995","KATABI /DINA EECS P064000","","","","","","","","",28-OCT-24
"207333","207333","HOGAN /NEVILLE MECHENG P065004","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","207300","PI-MECHANICAL ENGINEERING P065000","207333","HOGAN /NEVILLE MECHENG P065004","","","","","","","","",28-OCT-24
"100629","100629","MIT-Howard Hughes Medical Institute","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100629","MIT-Howard Hughes Medical Institute","","","","","","","","","","","","",28-OCT-24
"400101","400101","DH-CTR MATER SCI & ENGINEERING P246000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100137","CTR FOR MATERIALS SCIENCE & ENGINEERING","400101","DH-CTR MATER SCI & ENGINEERING P246000","","","","","","","","","","",28-OCT-24
"100131","100131","CENTRAL PROFESSORSHIPS","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100131","CENTRAL PROFESSORSHIPS","","","","","","","","","","","","",28-OCT-24
"100179","100179","HIGH SCHOOL TEACHERS PROGRAM","100000","PRESIDENT","100001","PROVOST AREA","100024","MISCELLANEOUS ACADEMIC","100179","HIGH SCHOOL TEACHERS PROGRAM","","","","","","","","","","","","",28-OCT-24
"100674","100674","OFFICE OF EXPERIENTIAL LEARNING","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","100674","OFFICE OF EXPERIENTIAL LEARNING","","","","","","","","","","","","",28-OCT-24
"202267","202267","PI-CIVIL ENVIRONMENTAL ENGINEER P063000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","202267","PI-CIVIL ENVIRONMENTAL ENGINEER P063000","","","","","","","","","","",28-OCT-24
"202375","202375","PI-CHEMISTRY P152000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100109","CHEMISTRY","202375","PI-CHEMISTRY P152000","","","","","","","","","","",28-OCT-24
"202654","202654","PI-HAYSTACK P401700","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100140","HAYSTACK OBSERVATORY","202654","PI-HAYSTACK P401700","","","","","","","","","","",28-OCT-24
"102400","102400","GNO-MECHANICAL ENGINEERINIG P065000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","102400","GNO-MECHANICAL ENGINEERINIG P065000","","","","","","","","","","",28-OCT-24
"400582","400582","DH-SYSTEM DESIGN AND MANAGEMENT","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100609","SYSTEMS DESIGN & MANAGEMENT P060800","400582","DH-SYSTEM DESIGN AND MANAGEMENT","","","","","","","","","","",28-OCT-24
"403000","403000","DH - RESIDENTIAL EDUCATION P443001","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100690","RESIDENTIAL EDUCATION OPERATIONS P443001","403000","DH - RESIDENTIAL EDUCATION P443001","","","","","","","","","","",28-OCT-24
"205831","205831","LAGACE /PAUL CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205831","LAGACE /PAUL CMI P400900","","","","","","","","","","",28-OCT-24
